name,year,month,day,hour,lat,long,status,category,wind
Philippe,2011,10,3,6,25.6,-54,tropical storm,0,50
Philippe,2011,10,3,12,24.9,-54.8,tropical storm,0,55
Philippe,2011,10,3,18,24.3,-55.6,tropical storm,0,60
Philippe,2011,10,4,0,23.8,-56.6,hurricane,1,65
Philippe,2011,10,4,6,23.7,-57.7,hurricane,1,65
Philippe,2011,10,4,12,23.8,-58.7,tropical storm,0,60
Philippe,2011,10,4,18,24,-59.6,tropical storm,0,60
Philippe,2011,10,5,0,24.3,-60.2,tropical storm,0,60
Philippe,2011,10,5,6,24.7,-60.7,tropical storm,0,60
Philippe,2011,10,5,12,25.2,-61,tropical storm,0,55
Philippe,2011,10,5,18,25.5,-61.1,tropical storm,0,55
Philippe,2011,10,6,0,25.9,-61.1,tropical storm,0,60
Philippe,2011,10,6,6,26.5,-61,hurricane,1,65
Philippe,2011,10,6,12,27.4,-60.4,hurricane,1,70
Philippe,2011,10,6,18,28.2,-59.7,hurricane,1,80
Philippe,2011,10,7,0,28.7,-58.8,hurricane,1,80
Philippe,2011,10,7,6,29,-57.7,hurricane,1,80
Philippe,2011,10,7,12,29.3,-56.5,hurricane,1,80
Philippe,2011,10,7,18,29.7,-55.1,hurricane,1,70
Philippe,2011,10,8,0,30.1,-53.5,hurricane,1,65
Philippe,2011,10,8,6,30.9,-51.4,tropical storm,0,60
Philippe,2011,10,8,12,32.3,-48.7,tropical storm,0,60
Rina,2011,10,23,6,14.2,-81.4,tropical depression,-1,25
Rina,2011,10,23,12,14.8,-81.5,tropical depression,-1,25
Rina,2011,10,23,18,15.5,-81.7,tropical depression,-1,30
Rina,2011,10,24,0,16,-81.9,tropical storm,0,35
Rina,2011,10,24,6,16.5,-82.2,tropical storm,0,40
Rina,2011,10,24,12,16.9,-82.6,tropical storm,0,50
Rina,2011,10,24,18,17.1,-83,hurricane,1,65
Rina,2011,10,25,0,17.2,-83.2,hurricane,1,75
Rina,2011,10,25,6,17.3,-83.5,hurricane,2,90
Rina,2011,10,25,12,17.3,-83.8,hurricane,2,95
Rina,2011,10,25,18,17.3,-84.2,hurricane,3,100
Rina,2011,10,26,0,17.4,-84.6,hurricane,3,100
Rina,2011,10,26,6,17.5,-85,hurricane,3,100
Rina,2011,10,26,12,17.7,-85.4,hurricane,2,85
Rina,2011,10,26,18,18,-85.8,hurricane,1,80
Rina,2011,10,27,0,18.3,-86.3,hurricane,1,80
Rina,2011,10,27,6,18.6,-86.7,hurricane,1,65
Rina,2011,10,27,12,19,-86.9,tropical storm,0,60
Rina,2011,10,27,18,19.5,-87.1,tropical storm,0,60
Rina,2011,10,28,0,20.2,-87.2,tropical storm,0,55
Rina,2011,10,28,2,20.5,-87.2,tropical storm,0,50
Rina,2011,10,28,6,20.9,-87.1,tropical storm,0,50
Rina,2011,10,28,12,21.4,-86.9,tropical storm,0,40
Sean,2011,11,8,18,27.8,-70,tropical storm,0,45
Sean,2011,11,9,0,27.8,-70.1,tropical storm,0,45
Sean,2011,11,9,6,27.8,-70.2,tropical storm,0,50
Sean,2011,11,9,12,27.9,-70.4,tropical storm,0,55
Sean,2011,11,9,18,28.3,-70.6,tropical storm,0,55
Sean,2011,11,10,0,29,-70.7,tropical storm,0,55
Sean,2011,11,10,6,29.7,-70.9,tropical storm,0,55
Sean,2011,11,10,12,30.2,-70.7,tropical storm,0,55
Sean,2011,11,10,18,30.5,-70,tropical storm,0,55
Sean,2011,11,11,0,31,-69,tropical storm,0,55
Sean,2011,11,11,6,32.2,-67.2,tropical storm,0,50
Sean,2011,11,11,12,33.4,-65.3,tropical storm,0,45
Sean,2011,11,11,18,34.8,-62.6,tropical storm,0,40
Alberto,2012,5,19,6,32.8,-77.1,tropical depression,-1,30
Alberto,2012,5,19,12,32.5,-77.3,tropical storm,0,40
Alberto,2012,5,19,18,32.3,-77.6,tropical storm,0,45
Alberto,2012,5,20,0,32.1,-78.1,tropical storm,0,50
Alberto,2012,5,20,6,31.9,-78.7,tropical storm,0,45
Alberto,2012,5,20,12,31.5,-79.5,tropical storm,0,40
Alberto,2012,5,20,18,31.1,-79.9,tropical storm,0,40
Alberto,2012,5,21,0,30.7,-80.1,tropical storm,0,35
Alberto,2012,5,21,6,30.4,-79.8,tropical storm,0,35
Alberto,2012,5,21,12,30.4,-79.1,tropical storm,0,35
Alberto,2012,5,21,18,30.5,-78.3,tropical storm,0,35
Alberto,2012,5,22,0,30.7,-77.1,tropical storm,0,35
Alberto,2012,5,22,6,31.5,-76.1,tropical storm,0,35
Beryl,2012,5,27,18,30.1,-79.8,tropical storm,0,55
Beryl,2012,5,27,23,30.1,-80.5,tropical storm,0,60
Beryl,2012,5,28,0,30.1,-80.7,tropical storm,0,60
Beryl,2012,5,28,4,30.2,-81.4,tropical storm,0,55
Beryl,2012,5,28,6,30.2,-81.7,tropical storm,0,50
Beryl,2012,5,28,12,30.4,-82.5,tropical depression,-1,30
Beryl,2012,5,28,18,30.5,-83,tropical depression,-1,30
Beryl,2012,5,29,0,30.6,-83.2,tropical depression,-1,25
Beryl,2012,5,29,6,30.8,-83.4,tropical depression,-1,25
Beryl,2012,5,29,12,31.3,-83,tropical depression,-1,25
Beryl,2012,5,29,18,31.7,-82.7,tropical depression,-1,25
Beryl,2012,5,30,0,32,-81.8,tropical depression,-1,25
Beryl,2012,5,30,6,32.6,-80.6,tropical storm,0,35
Beryl,2012,5,30,12,33.7,-78.9,tropical storm,0,40
Chris,2012,6,19,12,39.4,-58.7,tropical storm,0,40
Chris,2012,6,19,18,39.5,-58,tropical storm,0,40
Chris,2012,6,20,0,38.9,-56.7,tropical storm,0,40
Chris,2012,6,20,6,38.3,-54.7,tropical storm,0,40
Chris,2012,6,20,12,38.1,-52.5,tropical storm,0,45
Chris,2012,6,20,18,38.2,-50.2,tropical storm,0,50
Chris,2012,6,21,0,38.6,-47.5,tropical storm,0,60
Chris,2012,6,21,6,39.5,-45.5,hurricane,1,70
Chris,2012,6,21,12,40.5,-43.9,hurricane,1,75
Chris,2012,6,21,18,41.9,-42.9,hurricane,1,70
Chris,2012,6,22,0,43.3,-42.8,tropical storm,0,60
Chris,2012,6,22,6,44.5,-43.9,tropical storm,0,50
Debby,2012,6,23,12,25.5,-87.6,tropical storm,0,35
Debby,2012,6,23,18,26,-87.5,tropical storm,0,40
Debby,2012,6,24,0,26.5,-87.4,tropical storm,0,45
Debby,2012,6,24,6,27,-87.2,tropical storm,0,50
Debby,2012,6,24,12,27.6,-86.8,tropical storm,0,55
Debby,2012,6,24,18,28,-86.3,tropical storm,0,55
Debby,2012,6,25,0,28.3,-86,tropical storm,0,50
Debby,2012,6,25,6,28.6,-85.8,tropical storm,0,45
Debby,2012,6,25,12,28.8,-85.6,tropical storm,0,40
Debby,2012,6,25,18,29,-85.3,tropical storm,0,40
Debby,2012,6,26,0,29,-85,tropical storm,0,45
Debby,2012,6,26,6,28.9,-84.7,tropical storm,0,40
Debby,2012,6,26,12,28.9,-84.3,tropical storm,0,40
Debby,2012,6,26,18,29.2,-83.7,tropical storm,0,35
Debby,2012,6,26,21,29.3,-83.2,tropical storm,0,35
Debby,2012,6,27,0,29.4,-82.7,tropical depression,-1,30
Debby,2012,6,27,6,29.5,-81.5,tropical depression,-1,30
Debby,2012,6,27,12,29.5,-80.3,tropical depression,-1,30
Ernesto,2012,8,1,12,11.6,-46.7,tropical depression,-1,30
Ernesto,2012,8,1,18,12,-48.2,tropical depression,-1,30
Ernesto,2012,8,2,0,12.4,-49.9,tropical depression,-1,30
Ernesto,2012,8,2,6,12.7,-51.7,tropical depression,-1,30
Ernesto,2012,8,2,12,13,-53.6,tropical storm,0,35
Ernesto,2012,8,2,18,13.2,-55.5,tropical storm,0,45
Ernesto,2012,8,3,0,13.4,-57.5,tropical storm,0,45
Ernesto,2012,8,3,6,13.6,-59.7,tropical storm,0,40
Ernesto,2012,8,3,12,13.7,-61.6,tropical storm,0,40
Ernesto,2012,8,3,18,13.8,-63.3,tropical storm,0,40
Ernesto,2012,8,4,0,13.8,-64.8,tropical storm,0,40
Ernesto,2012,8,4,6,13.9,-66.4,tropical storm,0,45
Ernesto,2012,8,4,12,14.2,-67.9,tropical storm,0,45
Ernesto,2012,8,4,18,14.6,-69.5,tropical storm,0,45
Ernesto,2012,8,5,0,15,-71.5,tropical storm,0,45
Ernesto,2012,8,5,6,15,-73.8,tropical storm,0,45
Ernesto,2012,8,5,12,15,-76.1,tropical storm,0,45
Ernesto,2012,8,5,18,15.1,-77.8,tropical storm,0,45
Ernesto,2012,8,6,0,15.2,-78.9,tropical storm,0,45
Ernesto,2012,8,6,6,15.4,-79.6,tropical storm,0,50
Ernesto,2012,8,6,12,15.7,-80.2,tropical storm,0,55
Ernesto,2012,8,6,18,16.2,-81.2,tropical storm,0,55
Ernesto,2012,8,7,0,16.7,-82.2,tropical storm,0,55
Ernesto,2012,8,7,6,17.3,-83.3,tropical storm,0,55
Ernesto,2012,8,7,12,17.8,-84.4,hurricane,1,65
Ernesto,2012,8,7,18,18.4,-85.7,hurricane,1,75
Ernesto,2012,8,8,0,18.7,-87.1,hurricane,1,80
Ernesto,2012,8,8,1,18.7,-87.2,hurricane,1,80
Ernesto,2012,8,8,3,18.8,-87.7,hurricane,2,85
Ernesto,2012,8,8,6,18.8,-88.3,hurricane,1,80
Ernesto,2012,8,8,12,18.8,-89.6,tropical storm,0,60
Ernesto,2012,8,8,18,18.8,-90.8,tropical storm,0,50
Ernesto,2012,8,9,0,18.8,-91.7,tropical storm,0,55
Ernesto,2012,8,9,6,18.7,-92.8,tropical storm,0,60
Ernesto,2012,8,9,12,18.4,-93.8,tropical storm,0,55
Ernesto,2012,8,9,16,18.3,-94.6,tropical storm,0,55
Ernesto,2012,8,9,18,18.2,-94.9,tropical storm,0,50
Ernesto,2012,8,10,0,18,-96,tropical storm,0,40
Ernesto,2012,8,10,6,17.9,-97.2,tropical depression,-1,30
Gordon,2012,8,15,12,27.6,-54.6,tropical depression,-1,30
Gordon,2012,8,15,18,29.1,-55.1,tropical depression,-1,30
Gordon,2012,8,16,0,30.5,-55.4,tropical storm,0,35
Gordon,2012,8,16,6,31.7,-55.2,tropical storm,0,40
Gordon,2012,8,16,12,32.9,-54.4,tropical storm,0,45
Gordon,2012,8,16,18,33.9,-53,tropical storm,0,55
Gordon,2012,8,17,0,34.3,-51.1,tropical storm,0,60
Gordon,2012,8,17,6,34.6,-49.1,tropical storm,0,55
Gordon,2012,8,17,12,34.4,-47,tropical storm,0,55
Gordon,2012,8,17,18,34.3,-45,tropical storm,0,55
Gordon,2012,8,18,0,34.2,-43.1,tropical storm,0,60
Gordon,2012,8,18,6,34,-41.5,hurricane,1,65
Gordon,2012,8,18,12,34,-39.6,hurricane,1,75
Gordon,2012,8,18,18,34,-37.5,hurricane,2,90
Gordon,2012,8,19,0,34.3,-35,hurricane,2,95
Gordon,2012,8,19,6,34.7,-32.6,hurricane,2,90
Gordon,2012,8,19,12,35.2,-30.6,hurricane,2,90
Gordon,2012,8,19,18,35.7,-28.5,hurricane,1,80
Gordon,2012,8,20,0,36.4,-26.6,hurricane,1,70
Gordon,2012,8,20,5,37,-25.1,hurricane,1,65
Gordon,2012,8,20,6,37.1,-25,hurricane,1,65
Gordon,2012,8,20,12,37.9,-23.2,tropical storm,0,60
Isaac,2012,8,21,6,14.9,-50.1,tropical depression,-1,30
Isaac,2012,8,21,12,15,-51.6,tropical depression,-1,30
Isaac,2012,8,21,18,15.2,-53.1,tropical storm,0,35
Isaac,2012,8,22,0,15.4,-54.8,tropical storm,0,40
Isaac,2012,8,22,6,15.7,-56.6,tropical storm,0,45
Isaac,2012,8,22,12,15.9,-58.6,tropical storm,0,45
Isaac,2012,8,22,18,16.1,-60.4,tropical storm,0,45
Isaac,2012,8,23,0,15.7,-62,tropical storm,0,45
Isaac,2012,8,23,6,15,-63.4,tropical storm,0,45
Isaac,2012,8,23,12,15.1,-65,tropical storm,0,45
Isaac,2012,8,23,18,15.6,-66.4,tropical storm,0,45
Isaac,2012,8,24,0,15.7,-67.8,tropical storm,0,45
Isaac,2012,8,24,6,15.4,-69.1,tropical storm,0,45
Isaac,2012,8,24,12,15.7,-70.4,tropical storm,0,50
Isaac,2012,8,24,18,16.6,-71.2,tropical storm,0,55
Isaac,2012,8,25,0,17.3,-71.8,tropical storm,0,55
Isaac,2012,8,25,6,18.3,-72.7,tropical storm,0,55
Isaac,2012,8,25,12,19.6,-73.9,tropical storm,0,50
Isaac,2012,8,25,15,20.1,-74.5,tropical storm,0,50
Isaac,2012,8,25,18,20.8,-75.2,tropical storm,0,50
Isaac,2012,8,26,0,21.8,-76.7,tropical storm,0,50
Isaac,2012,8,26,6,22.7,-78.3,tropical storm,0,55
Isaac,2012,8,26,12,23.4,-80,tropical storm,0,55
Isaac,2012,8,26,18,23.7,-81.4,tropical storm,0,50
Isaac,2012,8,27,0,24.2,-82.6,tropical storm,0,50
Isaac,2012,8,27,6,25,-83.6,tropical storm,0,50
Isaac,2012,8,27,12,25.7,-84.7,tropical storm,0,55
Isaac,2012,8,27,18,26.3,-85.7,tropical storm,0,60
Isaac,2012,8,28,0,26.8,-86.7,tropical storm,0,60
Isaac,2012,8,28,6,27.4,-87.6,tropical storm,0,60
Isaac,2012,8,28,12,28,-88.3,hurricane,1,65
Isaac,2012,8,28,18,28.6,-88.8,hurricane,1,70
Isaac,2012,8,29,0,28.9,-89.4,hurricane,1,70
Isaac,2012,8,29,3,29,-89.7,hurricane,1,70
Isaac,2012,8,29,6,29.1,-90,hurricane,1,70
Isaac,2012,8,29,8,29.2,-90.2,hurricane,1,70
Isaac,2012,8,29,12,29.4,-90.5,hurricane,1,65
Isaac,2012,8,29,18,29.7,-90.8,tropical storm,0,60
Isaac,2012,8,30,0,30.1,-91.1,tropical storm,0,55
Isaac,2012,8,30,6,30.6,-91.5,tropical storm,0,55
Isaac,2012,8,30,12,31.3,-91.9,tropical storm,0,45
Isaac,2012,8,30,18,32.1,-92.4,tropical storm,0,35
Isaac,2012,8,31,0,33.1,-92.9,tropical depression,-1,30
Isaac,2012,8,31,6,34.3,-93.5,tropical depression,-1,25
Isaac,2012,8,31,12,35.6,-94,tropical depression,-1,20
Isaac,2012,8,31,18,36.8,-94.1,tropical depression,-1,20
Isaac,2012,9,1,0,37.8,-93.9,tropical depression,-1,20
Isaac,2012,9,1,6,38.4,-93.3,tropical depression,-1,20
Joyce,2012,8,22,6,11.5,-34.5,tropical depression,-1,25
Joyce,2012,8,22,12,12.1,-35.8,tropical depression,-1,30
Joyce,2012,8,22,18,12.8,-37.3,tropical depression,-1,30
Joyce,2012,8,23,0,13.5,-38.7,tropical depression,-1,30
Joyce,2012,8,23,6,14.2,-40,tropical depression,-1,30
Joyce,2012,8,23,12,14.8,-41.1,tropical storm,0,35
Joyce,2012,8,23,18,15.5,-42.1,tropical storm,0,35
Joyce,2012,8,24,0,16.1,-43.2,tropical depression,-1,30
Joyce,2012,8,24,6,16.7,-44.3,tropical depression,-1,30
Kirk,2012,8,28,18,23.9,-43.4,tropical depression,-1,30
Kirk,2012,8,29,0,24,-44.5,tropical storm,0,40
Kirk,2012,8,29,6,24.3,-45.5,tropical storm,0,40
Kirk,2012,8,29,12,24.6,-46.3,tropical storm,0,45
Kirk,2012,8,29,18,25.1,-47.1,tropical storm,0,45
Kirk,2012,8,30,0,25.6,-47.9,tropical storm,0,50
Kirk,2012,8,30,6,26.1,-48.6,tropical storm,0,55
Kirk,2012,8,30,12,26.8,-49.3,hurricane,1,65
Kirk,2012,8,30,18,27.6,-50.1,hurricane,1,75
Kirk,2012,8,31,0,28.5,-50.5,hurricane,1,80
Kirk,2012,8,31,6,29.6,-50.7,hurricane,2,90
Kirk,2012,8,31,12,30.6,-50.9,hurricane,2,90
Kirk,2012,8,31,18,31.7,-50.6,hurricane,1,80
Kirk,2012,9,1,0,33.1,-50,hurricane,1,70
Kirk,2012,9,1,6,34.6,-48.9,hurricane,1,65
Kirk,2012,9,1,12,36.5,-47.3,tropical storm,0,60
Kirk,2012,9,1,18,38.4,-45.4,tropical storm,0,55
Kirk,2012,9,2,0,40.3,-43,tropical storm,0,55
Kirk,2012,9,2,6,42.4,-40.6,tropical storm,0,50
Kirk,2012,9,2,12,45,-38.1,tropical storm,0,50
Kirk,2012,9,2,18,48.1,-34.6,tropical storm,0,45
Leslie,2012,8,30,0,13.5,-39.2,tropical depression,-1,30
Leslie,2012,8,30,6,13.6,-40.9,tropical depression,-1,30
Leslie,2012,8,30,12,13.8,-42.6,tropical storm,0,35
Leslie,2012,8,30,18,14.2,-44.2,tropical storm,0,40
Leslie,2012,8,31,0,14.7,-45.8,tropical storm,0,45
Leslie,2012,8,31,6,15.3,-47.4,tropical storm,0,50
Leslie,2012,8,31,12,16,-49,tropical storm,0,55
Leslie,2012,8,31,18,16.5,-50.6,tropical storm,0,55
Leslie,2012,9,1,0,17.1,-52.2,tropical storm,0,60
Leslie,2012,9,1,6,17.6,-53.8,tropical storm,0,60
Leslie,2012,9,1,12,18.1,-55.3,tropical storm,0,60
Leslie,2012,9,1,18,18.8,-56.8,tropical storm,0,60
Leslie,2012,9,2,0,19.6,-58.1,tropical storm,0,60
Leslie,2012,9,2,6,20.4,-59.4,tropical storm,0,55
Leslie,2012,9,2,12,21.2,-60.7,tropical storm,0,50
Leslie,2012,9,2,18,22.1,-61.4,tropical storm,0,50
Leslie,2012,9,3,0,22.9,-61.7,tropical storm,0,50
Leslie,2012,9,3,6,23.4,-62.2,tropical storm,0,50
Leslie,2012,9,3,12,23.5,-62.6,tropical storm,0,50
Leslie,2012,9,3,18,23.8,-62.8,tropical storm,0,55
Leslie,2012,9,4,0,24.2,-62.6,tropical storm,0,60
Leslie,2012,9,4,6,24.5,-62.5,tropical storm,0,60
Leslie,2012,9,4,12,24.8,-62.5,tropical storm,0,60
Leslie,2012,9,4,18,25,-62.6,tropical storm,0,60
Leslie,2012,9,5,0,25.2,-62.8,tropical storm,0,60
Leslie,2012,9,5,6,25.4,-62.8,hurricane,1,65
Leslie,2012,9,5,12,25.6,-62.8,hurricane,1,70
Leslie,2012,9,5,18,25.8,-62.7,hurricane,1,70
Leslie,2012,9,6,0,26,-62.6,hurricane,1,65
Leslie,2012,9,6,6,26.2,-62.5,hurricane,1,65
Leslie,2012,9,6,12,26.3,-62.4,hurricane,1,65
Leslie,2012,9,6,18,26.4,-62.3,hurricane,1,65
Leslie,2012,9,7,0,26.5,-62.2,hurricane,1,65
Leslie,2012,9,7,6,26.6,-62.2,hurricane,1,65
Leslie,2012,9,7,12,26.8,-62.2,tropical storm,0,60
Leslie,2012,9,7,18,27.1,-62.2,tropical storm,0,60
Leslie,2012,9,8,0,27.4,-62.3,tropical storm,0,60
Leslie,2012,9,8,6,27.8,-62.4,tropical storm,0,55
Leslie,2012,9,8,12,28.3,-62.5,tropical storm,0,55
Leslie,2012,9,8,18,29,-62.5,tropical storm,0,55
Leslie,2012,9,9,0,29.7,-62.6,tropical storm,0,55
Leslie,2012,9,9,6,30.5,-62.6,tropical storm,0,55
Leslie,2012,9,9,12,31.5,-62.5,tropical storm,0,55
Leslie,2012,9,9,18,32.6,-62.3,tropical storm,0,55
Leslie,2012,9,10,0,33.8,-62,tropical storm,0,55
Leslie,2012,9,10,6,35.1,-61.6,tropical storm,0,60
Leslie,2012,9,10,12,36.4,-60.8,hurricane,1,65
Leslie,2012,9,10,18,38.5,-59.8,hurricane,1,65
Leslie,2012,9,11,0,41.1,-58.6,hurricane,1,65
Leslie,2012,9,11,6,44,-57.3,hurricane,1,65
Michael,2012,9,3,6,25.4,-41.2,tropical depression,-1,25
Michael,2012,9,3,12,25.3,-41.7,tropical depression,-1,25
Michael,2012,9,3,18,25.5,-42.1,tropical depression,-1,30
Michael,2012,9,4,0,25.8,-42.5,tropical depression,-1,30
Michael,2012,9,4,6,26.2,-43,tropical storm,0,35
Michael,2012,9,4,12,26.7,-43.5,tropical storm,0,40
Michael,2012,9,4,18,27.1,-43.7,tropical storm,0,45
Michael,2012,9,5,0,27.4,-43.8,tropical storm,0,45
Michael,2012,9,5,6,27.8,-43.8,tropical storm,0,45
Michael,2012,9,5,12,28.2,-43.5,tropical storm,0,50
Michael,2012,9,5,18,28.6,-43.1,hurricane,1,65
Michael,2012,9,6,0,29,-42.6,hurricane,1,80
Michael,2012,9,6,6,29.4,-42,hurricane,2,95
Michael,2012,9,6,12,29.9,-41.4,hurricane,3,100
Michael,2012,9,6,18,30.3,-41,hurricane,2,95
Michael,2012,9,7,0,30.6,-40.8,hurricane,2,90
Michael,2012,9,7,6,30.9,-40.8,hurricane,2,90
Michael,2012,9,7,12,31.1,-41,hurricane,2,90
Michael,2012,9,7,18,31.3,-41.2,hurricane,2,85
Michael,2012,9,8,0,31.6,-41.5,hurricane,1,80
Michael,2012,9,8,6,32,-41.7,hurricane,1,80
Michael,2012,9,8,12,32.4,-41.9,hurricane,2,85
Michael,2012,9,8,18,32.9,-42.1,hurricane,2,90
Michael,2012,9,9,0,33.3,-42.3,hurricane,2,90
Michael,2012,9,9,6,33.6,-42.6,hurricane,2,85
Michael,2012,9,9,12,33.7,-42.9,hurricane,2,85
Michael,2012,9,9,18,33.7,-43.5,hurricane,1,80
Michael,2012,9,10,0,33.6,-44.1,hurricane,1,75
Michael,2012,9,10,6,33.4,-44.9,hurricane,1,70
Michael,2012,9,10,12,33.6,-45.8,hurricane,1,70
Michael,2012,9,10,18,33.9,-46.9,hurricane,1,65
Michael,2012,9,11,0,34.8,-47.8,tropical storm,0,60
Michael,2012,9,11,6,36.4,-47.8,tropical storm,0,55
Michael,2012,9,11,12,38.2,-47.6,tropical storm,0,45
Nadine,2012,9,10,12,15.5,-38,tropical depression,-1,25
Nadine,2012,9,10,18,15.6,-39.4,tropical depression,-1,25
Nadine,2012,9,11,0,15.8,-40.8,tropical depression,-1,25
Nadine,2012,9,11,6,16,-41.9,tropical depression,-1,25
Nadine,2012,9,11,12,16.4,-42.8,tropical depression,-1,30
Nadine,2012,9,11,18,16.9,-43.7,tropical depression,-1,30
Nadine,2012,9,12,0,17.5,-44.8,tropical storm,0,35
Nadine,2012,9,12,6,18.1,-45.9,tropical storm,0,45
Nadine,2012,9,12,12,18.8,-47.1,tropical storm,0,50
Nadine,2012,9,12,18,19.5,-48.3,tropical storm,0,55
Nadine,2012,9,13,0,20.2,-49.5,tropical storm,0,60
Nadine,2012,9,13,6,21,-50.6,tropical storm,0,60
Nadine,2012,9,13,12,22,-51.7,tropical storm,0,60
Nadine,2012,9,13,18,23.2,-52.6,tropical storm,0,60
Nadine,2012,9,14,0,24.4,-53.4,tropical storm,0,60
Nadine,2012,9,14,6,25.6,-54,tropical storm,0,60
Nadine,2012,9,14,12,27,-54,tropical storm,0,60
Nadine,2012,9,14,18,28.3,-53.7,hurricane,1,65
Nadine,2012,9,15,0,29.6,-53.3,hurricane,1,70
Nadine,2012,9,15,6,30.5,-52.2,hurricane,1,70
Nadine,2012,9,15,12,30.8,-50.7,hurricane,1,70
Nadine,2012,9,15,18,30.8,-49.1,hurricane,1,70
Nadine,2012,9,16,0,30.7,-47.5,hurricane,1,70
Nadine,2012,9,16,6,30.6,-45.4,hurricane,1,65
Nadine,2012,9,16,12,30.6,-43,hurricane,1,65
Nadine,2012,9,16,18,30.8,-40.6,hurricane,1,65
Nadine,2012,9,17,0,31.1,-38.8,tropical storm,0,60
Nadine,2012,9,17,6,31.7,-37.1,tropical storm,0,60
Nadine,2012,9,17,12,32.5,-35.9,tropical storm,0,55
Nadine,2012,9,17,18,33.1,-35.1,tropical storm,0,55
Nadine,2012,9,18,0,33.5,-34.5,tropical storm,0,50
Nadine,2012,9,18,6,33.9,-33.9,tropical storm,0,50
Nadine,2012,9,18,12,34.3,-33.3,tropical storm,0,50
Nadine,2012,9,18,18,34.9,-32.7,tropical storm,0,50
Nadine,2012,9,19,0,35.5,-32.3,tropical storm,0,50
Nadine,2012,9,19,6,36.1,-32,tropical storm,0,50
Nadine,2012,9,19,12,36.7,-32,tropical storm,0,50
Nadine,2012,9,19,18,37.1,-32,tropical storm,0,50
Nadine,2012,9,20,0,37.2,-31.6,tropical storm,0,50
Nadine,2012,9,20,6,36.9,-30.9,tropical storm,0,50
Nadine,2012,9,20,12,36.5,-30,tropical storm,0,50
Nadine,2012,9,20,18,36.2,-29,tropical storm,0,55
Nadine,2012,9,21,0,35.9,-28.2,tropical storm,0,55
Nadine,2012,9,21,6,35.4,-27.4,tropical storm,0,55
Nadine,2012,9,21,12,34.6,-27.3,tropical storm,0,50
Nadine,2012,9,23,0,30.4,-25.9,tropical storm,0,45
Nadine,2012,9,23,6,30.4,-25.6,tropical storm,0,50
Nadine,2012,9,23,12,30.6,-25.4,tropical storm,0,50
Nadine,2012,9,23,18,30.9,-25.8,tropical storm,0,50
Nadine,2012,9,24,0,31.1,-26.2,tropical storm,0,45
Nadine,2012,9,24,6,31.3,-26.7,tropical storm,0,45
Nadine,2012,9,24,12,31.5,-27.4,tropical storm,0,45
Nadine,2012,9,24,18,31.8,-28.1,tropical storm,0,45
Nadine,2012,9,25,0,32.1,-28.8,tropical storm,0,40
Nadine,2012,9,25,6,32.1,-29.5,tropical storm,0,40
Nadine,2012,9,25,12,32,-29.9,tropical storm,0,40
Nadine,2012,9,25,18,31.7,-30.1,tropical storm,0,40
Nadine,2012,9,26,0,31.4,-30.3,tropical storm,0,40
Nadine,2012,9,26,6,31.1,-30.4,tropical storm,0,40
Nadine,2012,9,26,12,30.7,-30.5,tropical storm,0,45
Nadine,2012,9,26,18,30.2,-30.7,tropical storm,0,50
Nadine,2012,9,27,0,29.6,-31,tropical storm,0,50
Nadine,2012,9,27,6,29.1,-31.4,tropical storm,0,50
Nadine,2012,9,27,12,28.7,-31.9,tropical storm,0,50
Nadine,2012,9,27,18,28.5,-32.5,tropical storm,0,55
Nadine,2012,9,28,0,28.5,-33.2,tropical storm,0,55
Nadine,2012,9,28,6,28.7,-33.9,tropical storm,0,60
Nadine,2012,9,28,12,29.2,-34.4,hurricane,1,65
Nadine,2012,9,28,18,29.7,-34.8,hurricane,1,65
Nadine,2012,9,29,0,30.5,-35.3,hurricane,1,65
Nadine,2012,9,29,6,31.4,-35.7,hurricane,1,65
Nadine,2012,9,29,12,32.6,-36.1,hurricane,1,65
Nadine,2012,9,29,18,33.8,-36.6,hurricane,1,70
Nadine,2012,9,30,0,35,-37.1,hurricane,1,75
Nadine,2012,9,30,6,36,-37.6,hurricane,1,75
Nadine,2012,9,30,12,36.8,-38.3,hurricane,1,80
Nadine,2012,9,30,18,37.2,-38.9,hurricane,1,80
Nadine,2012,10,1,0,36.9,-39.4,hurricane,1,75
Nadine,2012,10,1,6,36.4,-39.4,hurricane,1,65
Nadine,2012,10,1,12,35.9,-39.4,tropical storm,0,60
Nadine,2012,10,1,18,35.4,-39.4,tropical storm,0,55
Nadine,2012,10,2,0,34.8,-39.1,tropical storm,0,55
Nadine,2012,10,2,6,34.5,-38.5,tropical storm,0,55
Nadine,2012,10,2,12,34.3,-37.9,tropical storm,0,55
Nadine,2012,10,2,18,34.3,-37.1,tropical storm,0,55
Nadine,2012,10,3,0,34.4,-36.2,tropical storm,0,50
Nadine,2012,10,3,6,34.6,-35.3,tropical storm,0,45
Nadine,2012,10,3,12,34.9,-34,tropical storm,0,45
Nadine,2012,10,3,18,35.4,-32.5,tropical storm,0,40
Oscar,2012,10,3,6,16.3,-40.5,tropical depression,-1,30
Oscar,2012,10,3,12,17.4,-41.2,tropical depression,-1,30
Oscar,2012,10,3,18,18.2,-41.8,tropical storm,0,35
Oscar,2012,10,4,0,18.9,-42.1,tropical storm,0,40
Oscar,2012,10,4,6,19.5,-42.2,tropical storm,0,40
