speed,period,warning,location
28,After,No Warn,L10
29,After,No Warn,L10
29,After,No Warn,L10
30,After,No Warn,L10
30,After,No Warn,L10
30,After,No Warn,L10
30,After,No Warn,L10
31,After,No Warn,L10
31,After,No Warn,L10
31,After,No Warn,L10
31,After,No Warn,L10
31,After,No Warn,L10
31,After,No Warn,L10
32,After,No Warn,L10
32,After,No Warn,L10
32,After,No Warn,L10
32,After,No Warn,L10
32,After,No Warn,L10
32,After,No Warn,L10
32,After,No Warn,L10
32,After,No Warn,L10
32,After,No Warn,L10
32,After,No Warn,L10
33,After,No Warn,L10
33,After,No Warn,L10
33,After,No Warn,L10
33,After,No Warn,L10
34,After,No Warn,L10
34,After,No Warn,L10
34,After,No Warn,L10
34,After,No Warn,L10
34,After,No Warn,L10
34,After,No Warn,L10
34,After,No Warn,L10
34,After,No Warn,L10
34,After,No Warn,L10
34,After,No Warn,L10
35,After,No Warn,L10
35,After,No Warn,L10
35,After,No Warn,L10
35,After,No Warn,L10
35,After,No Warn,L10
36,After,No Warn,L10
36,After,No Warn,L10
36,After,No Warn,L10
36,After,No Warn,L10
36,After,No Warn,L10
36,After,No Warn,L10
36,After,No Warn,L10
36,After,No Warn,L10
36,After,No Warn,L10
36,After,No Warn,L10
37,After,No Warn,L10
37,After,No Warn,L10
37,After,No Warn,L10
37,After,No Warn,L10
38,After,No Warn,L10
38,After,No Warn,L10
38,After,No Warn,L10
38,After,No Warn,L10
38,After,No Warn,L10
38,After,No Warn,L10
39,After,No Warn,L10
39,After,No Warn,L10
39,After,No Warn,L10
39,After,No Warn,L10
40,After,No Warn,L10
40,After,No Warn,L10
40,After,No Warn,L10
40,After,No Warn,L10
40,After,No Warn,L10
40,After,No Warn,L10
41,After,No Warn,L10
41,After,No Warn,L10
42,After,No Warn,L10
42,After,No Warn,L10
42,After,No Warn,L10
42,After,No Warn,L10
42,After,No Warn,L10
42,After,No Warn,L10
43,After,No Warn,L10
43,After,No Warn,L10
43,After,No Warn,L10
43,After,No Warn,L10
44,After,No Warn,L10
48,After,No Warn,L10
48,After,No Warn,L10
50,After,No Warn,L10
24,Before,Warn,L11
26,Before,Warn,L11
26,Before,Warn,L11
28,Before,Warn,L11
28,Before,Warn,L11
29,Before,Warn,L11
29,Before,Warn,L11
29,Before,Warn,L11
29,Before,Warn,L11
29,Before,Warn,L11
29,Before,Warn,L11
29,Before,Warn,L11
30,Before,Warn,L11
30,Before,Warn,L11
30,Before,Warn,L11
30,Before,Warn,L11
30,Before,Warn,L11
30,Before,Warn,L11
30,Before,Warn,L11
30,Before,Warn,L11
30,Before,Warn,L11
30,Before,Warn,L11
30,Before,Warn,L11
31,Before,Warn,L11
31,Before,Warn,L11
31,Before,Warn,L11
31,Before,Warn,L11
31,Before,Warn,L11
31,Before,Warn,L11
32,Before,Warn,L11
32,Before,Warn,L11
32,Before,Warn,L11
32,Before,Warn,L11
32,Before,Warn,L11
32,Before,Warn,L11
32,Before,Warn,L11
32,Before,Warn,L11
32,Before,Warn,L11
32,Before,Warn,L11
33,Before,Warn,L11
33,Before,Warn,L11
33,Before,Warn,L11
33,Before,Warn,L11
33,Before,Warn,L11
33,Before,Warn,L11
34,Before,Warn,L11
34,Before,Warn,L11
34,Before,Warn,L11
34,Before,Warn,L11
34,Before,Warn,L11
34,Before,Warn,L11
34,Before,Warn,L11
34,Before,Warn,L11
35,Before,Warn,L11
35,Before,Warn,L11
35,Before,Warn,L11
35,Before,Warn,L11
35,Before,Warn,L11
35,Before,Warn,L11
35,Before,Warn,L11
35,Before,Warn,L11
35,Before,Warn,L11
36,Before,Warn,L11
36,Before,Warn,L11
36,Before,Warn,L11
36,Before,Warn,L11
36,Before,Warn,L11
37,Before,Warn,L11
37,Before,Warn,L11
37,Before,Warn,L11
37,Before,Warn,L11
37,Before,Warn,L11
37,Before,Warn,L11
38,Before,Warn,L11
38,Before,Warn,L11
38,Before,Warn,L11
38,Before,Warn,L11
38,Before,Warn,L11
39,Before,Warn,L11
39,Before,Warn,L11
39,Before,Warn,L11
39,Before,Warn,L11
39,Before,Warn,L11
40,Before,Warn,L11
40,Before,Warn,L11
40,Before,Warn,L11
40,Before,Warn,L11
40,Before,Warn,L11
40,Before,Warn,L11
40,Before,Warn,L11
41,Before,Warn,L11
41,Before,Warn,L11
41,Before,Warn,L11
42,Before,Warn,L11
43,Before,Warn,L11
44,Before,Warn,L11
44,Before,Warn,L11
45,Before,Warn,L11
46,Before,Warn,L11
52,Before,Warn,L11
25,After,Warn,L11
25,After,Warn,L11
26,After,Warn,L11
27,After,Warn,L11
28,After,Warn,L11
28,After,Warn,L11
29,After,Warn,L11
29,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
30,After,Warn,L11
31,After,Warn,L11
31,After,Warn,L11
31,After,Warn,L11
31,After,Warn,L11
31,After,Warn,L11
32,After,Warn,L11
32,After,Warn,L11
32,After,Warn,L11
32,After,Warn,L11
32,After,Warn,L11
32,After,Warn,L11
33,After,Warn,L11
33,After,Warn,L11
33,After,Warn,L11
33,After,Warn,L11
33,After,Warn,L11
33,After,Warn,L11
33,After,Warn,L11
33,After,Warn,L11
34,After,Warn,L11
34,After,Warn,L11
34,After,Warn,L11
34,After,Warn,L11
34,After,Warn,L11
34,After,Warn,L11
34,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
35,After,Warn,L11
36,After,Warn,L11
36,After,Warn,L11
36,After,Warn,L11
36,After,Warn,L11
36,After,Warn,L11
36,After,Warn,L11
36,After,Warn,L11
36,After,Warn,L11
37,After,Warn,L11
37,After,Warn,L11
37,After,Warn,L11
37,After,Warn,L11
37,After,Warn,L11
37,After,Warn,L11
38,After,Warn,L11
38,After,Warn,L11
38,After,Warn,L11
39,After,Warn,L11
40,After,Warn,L11
40,After,Warn,L11
40,After,Warn,L11
40,After,Warn,L11
40,After,Warn,L11
40,After,Warn,L11
40,After,Warn,L11
41,After,Warn,L11
43,After,Warn,L11
45,After,Warn,L11
22,Before,No Warn,L11
23,Before,No Warn,L11
26,Before,No Warn,L11
26,Before,No Warn,L11
26,Before,No Warn,L11
27,Before,No Warn,L11
27,Before,No Warn,L11
27,Before,No Warn,L11
28,Before,No Warn,L11
28,Before,No Warn,L11
28,Before,No Warn,L11
28,Before,No Warn,L11
28,Before,No Warn,L11
28,Before,No Warn,L11
29,Before,No Warn,L11
29,Before,No Warn,L11
29,Before,No Warn,L11
29,Before,No Warn,L11
29,Before,No Warn,L11
29,Before,No Warn,L11
29,Before,No Warn,L11
29,Before,No Warn,L11
29,Before,No Warn,L11
29,Before,No Warn,L11
29,Before,No Warn,L11
29,Before,No Warn,L11
30,Before,No Warn,L11
30,Before,No Warn,L11
30,Before,No Warn,L11
30,Before,No Warn,L11
30,Before,No Warn,L11
30,Before,No Warn,L11
30,Before,No Warn,L11
30,Before,No Warn,L11
30,Before,No Warn,L11
30,Before,No Warn,L11
30,Before,No Warn,L11
30,Before,No Warn,L11
31,Before,No Warn,L11
31,Before,No Warn,L11
31,Before,No Warn,L11
31,Before,No Warn,L11
31,Before,No Warn,L11
31,Before,No Warn,L11
31,Before,No Warn,L11
31,Before,No Warn,L11
31,Before,No Warn,L11
31,Before,No Warn,L11
32,Before,No Warn,L11
32,Before,No Warn,L11
32,Before,No Warn,L11
32,Before,No Warn,L11
32,Before,No Warn,L11
32,Before,No Warn,L11
32,Before,No Warn,L11
32,Before,No Warn,L11
32,Before,No Warn,L11
32,Before,No Warn,L11
32,Before,No Warn,L11
33,Before,No Warn,L11
33,Before,No Warn,L11
33,Before,No Warn,L11
33,Before,No Warn,L11
33,Before,No Warn,L11
33,Before,No Warn,L11
34,Before,No Warn,L11
34,Before,No Warn,L11
34,Before,No Warn,L11
34,Before,No Warn,L11
34,Before,No Warn,L11
34,Before,No Warn,L11
35,Before,No Warn,L11
35,Before,No Warn,L11
35,Before,No Warn,L11
35,Before,No Warn,L11
36,Before,No Warn,L11
36,Before,No Warn,L11
36,Before,No Warn,L11
36,Before,No Warn,L11
36,Before,No Warn,L11
36,Before,No Warn,L11
36,Before,No Warn,L11
36,Before,No Warn,L11
37,Before,No Warn,L11
37,Before,No Warn,L11
37,Before,No Warn,L11
37,Before,No Warn,L11
37,Before,No Warn,L11
37,Before,No Warn,L11
38,Before,No Warn,L11
38,Before,No Warn,L11
38,Before,No Warn,L11
38,Before,No Warn,L11
38,Before,No Warn,L11
38,Before,No Warn,L11
39,Before,No Warn,L11
39,Before,No Warn,L11
39,Before,No Warn,L11
40,Before,No Warn,L11
40,Before,No Warn,L11
25,After,No Warn,L11
26,After,No Warn,L11
27,After,No Warn,L11
28,After,No Warn,L11
28,After,No Warn,L11
29,After,No Warn,L11
29,After,No Warn,L11
30,After,No Warn,L11
30,After,No Warn,L11
30,After,No Warn,L11
30,After,No Warn,L11
30,After,No Warn,L11
30,After,No Warn,L11
30,After,No Warn,L11
30,After,No Warn,L11
31,After,No Warn,L11
31,After,No Warn,L11
31,After,No Warn,L11
31,After,No Warn,L11
31,After,No Warn,L11
31,After,No Warn,L11
32,After,No Warn,L11
32,After,No Warn,L11
32,After,No Warn,L11
32,After,No Warn,L11
32,After,No Warn,L11
32,After,No Warn,L11
32,After,No Warn,L11
32,After,No Warn,L11
32,After,No Warn,L11
32,After,No Warn,L11
32,After,No Warn,L11
33,After,No Warn,L11
33,After,No Warn,L11
33,After,No Warn,L11
33,After,No Warn,L11
33,After,No Warn,L11
33,After,No Warn,L11
33,After,No Warn,L11
33,After,No Warn,L11
33,After,No Warn,L11
34,After,No Warn,L11
34,After,No Warn,L11
34,After,No Warn,L11
34,After,No Warn,L11
34,After,No Warn,L11
35,After,No Warn,L11
35,After,No Warn,L11
35,After,No Warn,L11
35,After,No Warn,L11
36,After,No Warn,L11
36,After,No Warn,L11
36,After,No Warn,L11
36,After,No Warn,L11
36,After,No Warn,L11
36,After,No Warn,L11
36,After,No Warn,L11
36,After,No Warn,L11
36,After,No Warn,L11
37,After,No Warn,L11
37,After,No Warn,L11
37,After,No Warn,L11
37,After,No Warn,L11
37,After,No Warn,L11
37,After,No Warn,L11
37,After,No Warn,L11
37,After,No Warn,L11
37,After,No Warn,L11
38,After,No Warn,L11
38,After,No Warn,L11
38,After,No Warn,L11
38,After,No Warn,L11
38,After,No Warn,L11
38,After,No Warn,L11
38,After,No Warn,L11
39,After,No Warn,L11
39,After,No Warn,L11
39,After,No Warn,L11
39,After,No Warn,L11
39,After,No Warn,L11
39,After,No Warn,L11
39,After,No Warn,L11
39,After,No Warn,L11
39,After,No Warn,L11
40,After,No Warn,L11
40,After,No Warn,L11
40,After,No Warn,L11
40,After,No Warn,L11
40,After,No Warn,L11
40,After,No Warn,L11
40,After,No Warn,L11
40,After,No Warn,L11
40,After,No Warn,L11
41,After,No Warn,L11
41,After,No Warn,L11
42,After,No Warn,L11
42,After,No Warn,L11
43,After,No Warn,L11
43,After,No Warn,L11
49,After,No Warn,L11
25,Before,Warn,L12
26,Before,Warn,L12
27,Before,Warn,L12
27,Before,Warn,L12
27,Before,Warn,L12
29,Before,Warn,L12
30,Before,Warn,L12
30,Before,Warn,L12
30,Before,Warn,L12
31,Before,Warn,L12
31,Before,Warn,L12
31,Before,Warn,L12
32,Before,Warn,L12
32,Before,Warn,L12
32,Before,Warn,L12
32,Before,Warn,L12
33,Before,Warn,L12
33,Before,Warn,L12
33,Before,Warn,L12
33,Before,Warn,L12
33,Before,Warn,L12
34,Before,Warn,L12
34,Before,Warn,L12
34,Before,Warn,L12
34,Before,Warn,L12
34,Before,Warn,L12
34,Before,Warn,L12
35,Before,Warn,L12
35,Before,Warn,L12
35,Before,Warn,L12
35,Before,Warn,L12
35,Before,Warn,L12
35,Before,Warn,L12
35,Before,Warn,L12
35,Before,Warn,L12
35,Before,Warn,L12
35,Before,Warn,L12
35,Before,Warn,L12
35,Before,Warn,L12
36,Before,Warn,L12
36,Before,Warn,L12
37,Before,Warn,L12
37,Before,Warn,L12
38,Before,Warn,L12
38,Before,Warn,L12
38,Before,Warn,L12
38,Before,Warn,L12
38,Before,Warn,L12
38,Before,Warn,L12
38,Before,Warn,L12
38,Before,Warn,L12
38,Before,Warn,L12
38,Before,Warn,L12
38,Before,Warn,L12
39,Before,Warn,L12
39,Before,Warn,L12
39,Before,Warn,L12
39,Before,Warn,L12
40,Before,Warn,L12
40,Before,Warn,L12
40,Before,Warn,L12
40,Before,Warn,L12
40,Before,Warn,L12
40,Before,Warn,L12
40,Before,Warn,L12
41,Before,Warn,L12
41,Before,Warn,L12
41,Before,Warn,L12
41,Before,Warn,L12
41,Before,Warn,L12
41,Before,Warn,L12
42,Before,Warn,L12
42,Before,Warn,L12
42,Before,Warn,L12
42,Before,Warn,L12
43,Before,Warn,L12
43,Before,Warn,L12
43,Before,Warn,L12
43,Before,Warn,L12
44,Before,Warn,L12
44,Before,Warn,L12
44,Before,Warn,L12
45,Before,Warn,L12
45,Before,Warn,L12
45,Before,Warn,L12
45,Before,Warn,L12
45,Before,Warn,L12
46,Before,Warn,L12
47,Before,Warn,L12
47,Before,Warn,L12
48,Before,Warn,L12
48,Before,Warn,L12
48,Before,Warn,L12
49,Before,Warn,L12
49,Before,Warn,L12
50,Before,Warn,L12
52,Before,Warn,L12
55,Before,Warn,L12
56,Before,Warn,L12
58,Before,Warn,L12
25,After,Warn,L12
27,After,Warn,L12
27,After,Warn,L12
28,After,Warn,L12
29,After,Warn,L12
29,After,Warn,L12
29,After,Warn,L12
29,After,Warn,L12
29,After,Warn,L12
29,After,Warn,L12
29,After,Warn,L12
29,After,Warn,L12
29,After,Warn,L12
29,After,Warn,L12
30,After,Warn,L12
30,After,Warn,L12
30,After,Warn,L12
30,After,Warn,L12
30,After,Warn,L12
30,After,Warn,L12
30,After,Warn,L12
30,After,Warn,L12
30,After,Warn,L12
31,After,Warn,L12
31,After,Warn,L12
31,After,Warn,L12
31,After,Warn,L12
31,After,Warn,L12
31,After,Warn,L12
31,After,Warn,L12
32,After,Warn,L12
32,After,Warn,L12
32,After,Warn,L12
32,After,Warn,L12
32,After,Warn,L12
33,After,Warn,L12
33,After,Warn,L12
33,After,Warn,L12
33,After,Warn,L12
33,After,Warn,L12
33,After,Warn,L12
33,After,Warn,L12
34,After,Warn,L12
34,After,Warn,L12
34,After,Warn,L12
34,After,Warn,L12
34,After,Warn,L12
35,After,Warn,L12
35,After,Warn,L12
35,After,Warn,L12
35,After,Warn,L12
35,After,Warn,L12
35,After,Warn,L12
36,After,Warn,L12
36,After,Warn,L12
36,After,Warn,L12
36,After,Warn,L12
36,After,Warn,L12
36,After,Warn,L12
36,After,Warn,L12
37,After,Warn,L12
37,After,Warn,L12
37,After,Warn,L12
37,After,Warn,L12
37,After,Warn,L12
38,After,Warn,L12
38,After,Warn,L12
38,After,Warn,L12
38,After,Warn,L12
38,After,Warn,L12
38,After,Warn,L12
38,After,Warn,L12
38,After,Warn,L12
38,After,Warn,L12
39,After,Warn,L12
39,After,Warn,L12
39,After,Warn,L12
40,After,Warn,L12
40,After,Warn,L12
40,After,Warn,L12
40,After,Warn,L12
40,After,Warn,L12
40,After,Warn,L12
41,After,Warn,L12
41,After,Warn,L12
41,After,Warn,L12
41,After,Warn,L12
41,After,Warn,L12
42,After,Warn,L12
42,After,Warn,L12
42,After,Warn,L12
42,After,Warn,L12
42,After,Warn,L12
42,After,Warn,L12
43,After,Warn,L12
44,After,Warn,L12
45,After,Warn,L12
47,After,Warn,L12
47,After,Warn,L12
56,After,Warn,L12
30,Before,No Warn,L12
30,Before,No Warn,L12
31,Before,No Warn,L12
32,Before,No Warn,L12
33,Before,No Warn,L12
34,Before,No Warn,L12
34,Before,No Warn,L12
34,Before,No Warn,L12
34,Before,No Warn,L12
35,Before,No Warn,L12
35,Before,No Warn,L12
35,Before,No Warn,L12
35,Before,No Warn,L12
35,Before,No Warn,L12
35,Before,No Warn,L12
35,Before,No Warn,L12
36,Before,No Warn,L12
36,Before,No Warn,L12
36,Before,No Warn,L12
36,Before,No Warn,L12
36,Before,No Warn,L12
36,Before,No Warn,L12
36,Before,No Warn,L12
37,Before,No Warn,L12
37,Before,No Warn,L12
37,Before,No Warn,L12
37,Before,No Warn,L12
38,Before,No Warn,L12
38,Before,No Warn,L12
38,Before,No Warn,L12
38,Before,No Warn,L12
38,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
39,Before,No Warn,L12
40,Before,No Warn,L12
40,Before,No Warn,L12
40,Before,No Warn,L12
40,Before,No Warn,L12
40,Before,No Warn,L12
40,Before,No Warn,L12
40,Before,No Warn,L12
41,Before,No Warn,L12
41,Before,No Warn,L12
41,Before,No Warn,L12
41,Before,No Warn,L12
41,Before,No Warn,L12
41,Before,No Warn,L12
41,Before,No Warn,L12
41,Before,No Warn,L12
41,Before,No Warn,L12
42,Before,No Warn,L12
42,Before,No Warn,L12
43,Before,No Warn,L12
43,Before,No Warn,L12
43,Before,No Warn,L12
43,Before,No Warn,L12
43,Before,No Warn,L12
44,Before,No Warn,L12
44,Before,No Warn,L12
44,Before,No Warn,L12
44,Before,No Warn,L12
44,Before,No Warn,L12
44,Before,No Warn,L12
44,Before,No Warn,L12
45,Before,No Warn,L12
45,Before,No Warn,L12
45,Before,No Warn,L12
45,Before,No Warn,L12
45,Before,No Warn,L12
46,Before,No Warn,L12
46,Before,No Warn,L12
46,Before,No Warn,L12
47,Before,No Warn,L12
47,Before,No Warn,L12
47,Before,No Warn,L12
47,Before,No Warn,L12
47,Before,No Warn,L12
48,Before,No Warn,L12
49,Before,No Warn,L12
49,Before,No Warn,L12
50,Before,No Warn,L12
50,Before,No Warn,L12
50,Before,No Warn,L12
51,Before,No Warn,L12
52,Before,No Warn,L12
53,Before,No Warn,L12
53,Before,No Warn,L12
54,Before,No Warn,L12
32,After,No Warn,L12
33,After,No Warn,L12
35,After,No Warn,L12
36,After,No Warn,L12
36,After,No Warn,L12
36,After,No Warn,L12
36,After,No Warn,L12
36,After,No Warn,L12
37,After,No Warn,L12
37,After,No Warn,L12
37,After,No Warn,L12
37,After,No Warn,L12
38,After,No Warn,L12
38,After,No Warn,L12
38,After,No Warn,L12
38,After,No Warn,L12
38,After,No Warn,L12
38,After,No Warn,L12
38,After,No Warn,L12
38,After,No Warn,L12
38,After,No Warn,L12
39,After,No Warn,L12
39,After,No Warn,L12
39,After,No Warn,L12
39,After,No Warn,L12
39,After,No Warn,L12
39,After,No Warn,L12
40,After,No Warn,L12
40,After,No Warn,L12
40,After,No Warn,L12
41,After,No Warn,L12
41,After,No Warn,L12
41,After,No Warn,L12
41,After,No Warn,L12
41,After,No Warn,L12
41,After,No Warn,L12
42,After,No Warn,L12
42,After,No Warn,L12
42,After,No Warn,L12
42,After,No Warn,L12
42,After,No Warn,L12
42,After,No Warn,L12
42,After,No Warn,L12
42,After,No Warn,L12
42,After,No Warn,L12
42,After,No Warn,L12
43,After,No Warn,L12
43,After,No Warn,L12
43,After,No Warn,L12
43,After,No Warn,L12
43,After,No Warn,L12
44,After,No Warn,L12
44,After,No Warn,L12
44,After,No Warn,L12
44,After,No Warn,L12
45,After,No Warn,L12
45,After,No Warn,L12
45,After,No Warn,L12
45,After,No Warn,L12
45,After,No Warn,L12
46,After,No Warn,L12
46,After,No Warn,L12
46,After,No Warn,L12
46,After,No Warn,L12
46,After,No Warn,L12
46,After,No Warn,L12
46,After,No Warn,L12
46,After,No Warn,L12
46,After,No Warn,L12
46,After,No Warn,L12
46,After,No Warn,L12
46,After,No Warn,L12
47,After,No Warn,L12
47,After,No Warn,L12
47,After,No Warn,L12
47,After,No Warn,L12
47,After,No Warn,L12
47,After,No Warn,L12
48,After,No Warn,L12
48,After,No Warn,L12
48,After,No Warn,L12
48,After,No Warn,L12
48,After,No Warn,L12
48,After,No Warn,L12
48,After,No Warn,L12
49,After,No Warn,L12
49,After,No Warn,L12
49,After,No Warn,L12
50,After,No Warn,L12
50,After,No Warn,L12
50,After,No Warn,L12
50,After,No Warn,L12
51,After,No Warn,L12
51,After,No Warn,L12
52,After,No Warn,L12
53,After,No Warn,L12
54,After,No Warn,L12
55,After,No Warn,L12
56,After,No Warn,L12
57,After,No Warn,L12
30,Before,Warn,L14
30,Before,Warn,L14
31,Before,Warn,L14
31,Before,Warn,L14
31,Before,Warn,L14
32,Before,Warn,L14
32,Before,Warn,L14
32,Before,Warn,L14
32,Before,Warn,L14
33,Before,Warn,L14
33,Before,Warn,L14
33,Before,Warn,L14
34,Before,Warn,L14
34,Before,Warn,L14
34,Before,Warn,L14
35,Before,Warn,L14
35,Before,Warn,L14
35,Before,Warn,L14
35,Before,Warn,L14
35,Before,Warn,L14
35,Before,Warn,L14
35,Before,Warn,L14
35,Before,Warn,L14
35,Before,Warn,L14
35,Before,Warn,L14
35,Before,Warn,L14
36,Before,Warn,L14
36,Before,Warn,L14
36,Before,Warn,L14
36,Before,Warn,L14
36,Before,Warn,L14
36,Before,Warn,L14
36,Before,Warn,L14
37,Before,Warn,L14
37,Before,Warn,L14
37,Before,Warn,L14
37,Before,Warn,L14
37,Before,Warn,L14
37,Before,Warn,L14
37,Before,Warn,L14
38,Before,Warn,L14
38,Before,Warn,L14
38,Before,Warn,L14
38,Before,Warn,L14
38,Before,Warn,L14
38,Before,Warn,L14
38,Before,Warn,L14
39,Before,Warn,L14
39,Before,Warn,L14
39,Before,Warn,L14
39,Before,Warn,L14
39,Before,Warn,L14
39,Before,Warn,L14
39,Before,Warn,L14
39,Before,Warn,L14
39,Before,Warn,L14
39,Before,Warn,L14
39,Before,Warn,L14
40,Before,Warn,L14
40,Before,Warn,L14
40,Before,Warn,L14
40,Before,Warn,L14
40,Before,Warn,L14
40,Before,Warn,L14
40,Before,Warn,L14
40,Before,Warn,L14
40,Before,Warn,L14
41,Before,Warn,L14
41,Before,Warn,L14
41,Before,Warn,L14
41,Before,Warn,L14
42,Before,Warn,L14
42,Before,Warn,L14
42,Before,Warn,L14
42,Before,Warn,L14
43,Before,Warn,L14
43,Before,Warn,L14
43,Before,Warn,L14
43,Before,Warn,L14
43,Before,Warn,L14
43,Before,Warn,L14
44,Before,Warn,L14
44,Before,Warn,L14
44,Before,Warn,L14
45,Before,Warn,L14
45,Before,Warn,L14
45,Before,Warn,L14
46,Before,Warn,L14
46,Before,Warn,L14
47,Before,Warn,L14
47,Before,Warn,L14
48,Before,Warn,L14
48,Before,Warn,L14
49,Before,Warn,L14
49,Before,Warn,L14
51,Before,Warn,L14
51,Before,Warn,L14
52,Before,Warn,L14
53,Before,Warn,L14
53,Before,Warn,L14
27,Before,Warn,L13
30,Before,Warn,L13
30,Before,Warn,L13
30,Before,Warn,L13
31,Before,Warn,L13
31,Before,Warn,L13
31,Before,Warn,L13
31,Before,Warn,L13
31,Before,Warn,L13
32,Before,Warn,L13
32,Before,Warn,L13
32,Before,Warn,L13
33,Before,Warn,L13
33,Before,Warn,L13
33,Before,Warn,L13
33,Before,Warn,L13
34,Before,Warn,L13
34,Before,Warn,L13
35,Before,Warn,L13
35,Before,Warn,L13
35,Before,Warn,L13
35,Before,Warn,L13
36,Before,Warn,L13
36,Before,Warn,L13
36,Before,Warn,L13
36,Before,Warn,L13
36,Before,Warn,L13
37,Before,Warn,L13
37,Before,Warn,L13
37,Before,Warn,L13
37,Before,Warn,L13
37,Before,Warn,L13
37,Before,Warn,L13
37,Before,Warn,L13
37,Before,Warn,L13
37,Before,Warn,L13
37,Before,Warn,L13
37,Before,Warn,L13
37,Before,Warn,L13
37,Before,Warn,L13
38,Before,Warn,L13
38,Before,Warn,L13
38,Before,Warn,L13
38,Before,Warn,L13
38,Before,Warn,L13
38,Before,Warn,L13
38,Before,Warn,L13
38,Before,Warn,L13
39,Before,Warn,L13
39,Before,Warn,L13
39,Before,Warn,L13
39,Before,Warn,L13
39,Before,Warn,L13
39,Before,Warn,L13
39,Before,Warn,L13
39,Before,Warn,L13
40,Before,Warn,L13
40,Before,Warn,L13
40,Before,Warn,L13
40,Before,Warn,L13
40,Before,Warn,L13
40,Before,Warn,L13
40,Before,Warn,L13
41,Before,Warn,L13
41,Before,Warn,L13
41,Before,Warn,L13
41,Before,Warn,L13
42,Before,Warn,L13
42,Before,Warn,L13
42,Before,Warn,L13
42,Before,Warn,L13
43,Before,Warn,L13
43,Before,Warn,L13
43,Before,Warn,L13
43,Before,Warn,L13
43,Before,Warn,L13
43,Before,Warn,L13
43,Before,Warn,L13
44,Before,Warn,L13
44,Before,Warn,L13
44,Before,Warn,L13
45,Before,Warn,L13
45,Before,Warn,L13
45,Before,Warn,L13
45,Before,Warn,L13
46,Before,Warn,L13
46,Before,Warn,L13
46,Before,Warn,L13
46,Before,Warn,L13
47,Before,Warn,L13
48,Before,Warn,L13
49,Before,Warn,L13
50,Before,Warn,L13
50,Before,Warn,L13
52,Before,Warn,L13
52,Before,Warn,L13
53,Before,Warn,L13
54,Before,Warn,L13
55,Before,Warn,L13
58,Before,Warn,L13
31,After,Warn,L13
32,After,Warn,L13
34,After,Warn,L13
34,After,Warn,L13
34,After,Warn,L13
34,After,Warn,L13
36,After,Warn,L13
36,After,Warn,L13
37,After,Warn,L13
37,After,Warn,L13
37,After,Warn,L13
38,After,Warn,L13
38,After,Warn,L13
38,After,Warn,L13
38,After,Warn,L13
38,After,Warn,L13
38,After,Warn,L13
38,After,Warn,L13
38,After,Warn,L13
38,After,Warn,L13
38,After,Warn,L13
39,After,Warn,L13
39,After,Warn,L13
39,After,Warn,L13
39,After,Warn,L13
39,After,Warn,L13
39,After,Warn,L13
39,After,Warn,L13
39,After,Warn,L13
39,After,Warn,L13
40,After,Warn,L13
40,After,Warn,L13
40,After,Warn,L13
40,After,Warn,L13
40,After,Warn,L13
40,After,Warn,L13
40,After,Warn,L13
40,After,Warn,L13
40,After,Warn,L13
40,After,Warn,L13
41,After,Warn,L13
41,After,Warn,L13
41,After,Warn,L13
42,After,Warn,L13
42,After,Warn,L13
42,After,Warn,L13
42,After,Warn,L13
42,After,Warn,L13
42,After,Warn,L13
42,After,Warn,L13
42,After,Warn,L13
42,After,Warn,L13
42,After,Warn,L13
43,After,Warn,L13
43,After,Warn,L13
43,After,Warn,L13
43,After,Warn,L13
43,After,Warn,L13
43,After,Warn,L13
43,After,Warn,L13
43,After,Warn,L13
44,After,Warn,L13
44,After,Warn,L13
44,After,Warn,L13
44,After,Warn,L13
44,After,Warn,L13
44,After,Warn,L13
44,After,Warn,L13
45,After,Warn,L13
45,After,Warn,L13
45,After,Warn,L13
45,After,Warn,L13
45,After,Warn,L13
45,After,Warn,L13
46,After,Warn,L13
46,After,Warn,L13
46,After,Warn,L13
46,After,Warn,L13
46,After,Warn,L13
47,After,Warn,L13
47,After,Warn,L13
47,After,Warn,L13
47,After,Warn,L13
47,After,Warn,L13
